obs_date,series_id,series_title,cpi_index,cpi_index_12m_ago,inflation_yoy_pct
1958-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.890,28.190,2.4831501
1958-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.000,28.300,2.4734982
1958-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.940,28.280,2.3338048
1958-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.300,2.1201413
1958-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.910,28.320,2.0833333
1958-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.300,2.1201413
1958-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.910,28.320,2.0833333
1958-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.300,2.1201413
1958-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.950,28.410,1.9007392
1958-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.000,28.400,2.1126761
1958-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.970,28.470,1.7562346
1958-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.400,1.7605634
1959-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.010,28.640,1.2918994
1959-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.000,28.600,1.3986014
1959-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.000,28.700,1.0452962
1959-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.600,1.0489510
1959-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.970,28.870,0.3463803
1959-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",28.900,28.800,0.3472222
1959-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",28.980,28.940,0.1382170
1959-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.000,28.900,0.3460208
1959-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.040,28.940,0.3455425
1959-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.000,28.900,0.3460208
1959-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.110,28.910,0.6918021
1959-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.100,28.900,0.6920415
1959-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.150,28.890,0.8999654
1959-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.200,29.000,0.6896552
1959-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.180,28.940,0.8293020
1959-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.200,28.900,1.0380623
1959-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.250,28.910,1.1760636
1959-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.300,28.900,1.3840830
1959-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.350,28.910,1.5219647
1959-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.400,28.900,1.7301038
1959-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.350,28.950,1.3816926
1959-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.400,29.000,1.3793103
1959-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.410,28.970,1.5188126
1959-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.400,28.900,1.7301038
1960-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.370,29.010,1.2409514
1960-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.300,29.000,1.0344828
1960-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.410,29.000,1.4137931
1960-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.400,28.900,1.7301038
1960-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.410,28.970,1.5188126
1960-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.400,28.900,1.7301038
1960-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.540,28.980,1.9323671
1960-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.500,29.000,1.7241379
1960-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.570,29.040,1.8250689
1960-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.500,29.000,1.7241379
1960-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.610,29.110,1.7176228
1960-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.600,29.100,1.7182131
1960-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.550,29.150,1.3722127
1960-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.600,29.200,1.3698630
1960-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.610,29.180,1.4736121
1960-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.600,29.200,1.3698630
1960-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.610,29.250,1.2307692
1960-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.600,29.300,1.0238908
1960-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.750,29.350,1.3628620
1960-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.400,1.3605442
1960-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.780,29.350,1.4650767
1960-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.400,1.3605442
1960-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.810,29.410,1.3600816
1960-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.400,1.3605442
1961-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.840,29.370,1.6002724
1961-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.300,1.7064846
1961-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.840,29.410,1.4620877
1961-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.400,1.3605442
1961-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.840,29.410,1.4620877
1961-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.400,1.3605442
1961-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.810,29.540,0.9140149
1961-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.500,1.0169492
1961-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.840,29.570,0.9130876
1961-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.500,1.0169492
1961-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.840,29.610,0.7767646
1961-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.800,29.600,0.6756757
1961-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.920,29.550,1.2521151
1961-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.600,1.3513514
1961-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.940,29.610,1.1144883
1961-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",29.900,29.600,1.0135135
1961-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.980,29.610,1.2495778
1961-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.600,1.3513514
1961-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.980,29.750,0.7731092
1961-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.800,0.6711409
1961-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",29.980,29.780,0.6715917
1961-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.800,0.6711409
1961-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.010,29.810,0.6709158
1961-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.800,0.6711409
1962-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.040,29.840,0.6702413
1962-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.000,29.800,0.6711409
1962-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.110,29.840,0.9048257
1962-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.100,29.800,1.0067114
1962-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.170,29.840,1.1058981
1962-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.100,29.800,1.0067114
1962-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.210,29.810,1.3418316
1962-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.200,29.800,1.3422819
1962-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.240,29.840,1.3404826
1962-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.200,29.800,1.3422819
1962-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.210,29.840,1.2399464
1962-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.200,29.800,1.3422819
1962-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.220,29.920,1.0026738
1962-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.300,30.000,1.0000000
1962-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.280,29.940,1.1356045
1962-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.300,29.900,1.3377926
1962-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.420,29.980,1.4676451
1962-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.000,1.3333333
1962-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.380,29.980,1.3342228
1962-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.000,1.3333333
1962-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.380,29.980,1.3342228
1962-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.000,1.3333333
1962-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.380,30.010,1.2329224
1962-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.000,1.3333333
1963-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.440,30.040,1.3315579
1963-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.000,1.3333333
1963-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.480,30.110,1.2288276
1963-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.400,30.100,0.9966777
1963-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.510,30.170,1.1269473
1963-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.500,30.100,1.3289037
1963-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.480,30.210,0.8937438
1963-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.500,30.200,0.9933775
1963-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.510,30.240,0.8928571
1963-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.500,30.200,0.9933775
1963-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.610,30.210,1.3240649
1963-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.600,30.200,1.3245033
1963-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.690,30.220,1.5552614
1963-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.700,30.300,1.3201320
1963-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.750,30.280,1.5521797
1963-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.700,30.300,1.3201320
1963-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.720,30.420,0.9861933
1963-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.700,30.400,0.9868421
1963-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.750,30.380,1.2179065
1963-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.800,30.400,1.3157895
1963-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.780,30.380,1.3166557
1963-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.800,30.400,1.3157895
1963-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.880,30.380,1.6458196
1963-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.400,1.6447368
1964-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.940,30.440,1.6425756
1964-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.400,1.6447368
1964-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.910,30.480,1.4107612
1964-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.400,1.6447368
1964-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.940,30.510,1.4093740
1964-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.500,1.3114754
1964-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.950,30.480,1.5419948
1964-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.500,1.3114754
1964-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",30.980,30.510,1.5404785
1964-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",30.900,30.500,1.3114754
1964-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.010,30.610,1.3067625
1964-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.000,30.600,1.3071895
1964-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.020,30.690,1.0752688
1964-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.100,30.700,1.3029316
1964-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.050,30.750,0.9756098
1964-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.000,30.700,0.9771987
1964-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.080,30.720,1.1718750
1964-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.100,30.700,1.3029316
1964-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.120,30.750,1.2032520
1964-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.100,30.800,0.9740260
1964-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.210,30.780,1.3970110
1964-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.200,30.800,1.2987013
1964-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.250,30.880,1.1981865
1964-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.200,30.900,0.9708738
1965-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.280,30.940,1.0989011
1965-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.200,30.900,0.9708738
1965-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.280,30.910,1.1970236
1965-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.200,30.900,0.9708738
1965-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.310,30.940,1.1958630
1965-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.300,30.900,1.2944984
1965-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.380,30.950,1.3893376
1965-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.400,30.900,1.6181230
1965-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.480,30.980,1.6139445
1965-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.400,30.900,1.6181230
1965-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.610,31.010,1.9348597
1965-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.600,31.000,1.9354839
1965-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.580,31.020,1.8052869
1965-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.600,31.100,1.6077170
1965-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.550,31.050,1.6103060
1965-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.600,31.000,1.9354839
1965-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.620,31.080,1.7374517
1965-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.600,31.100,1.6077170
1965-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.650,31.120,1.7030848
1965-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.700,31.100,1.9292605
1965-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.750,31.210,1.7302147
1965-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.700,31.200,1.6025641
1965-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.850,31.250,1.9200000
1965-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.800,31.200,1.9230769
1966-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",31.880,31.280,1.9181586
1966-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",31.800,31.200,1.9230769
1966-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.080,31.280,2.5575448
1966-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.000,31.200,2.5641026
1966-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.180,31.310,2.7786650
1966-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.100,31.300,2.5559105
1966-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.280,31.380,2.8680688
1966-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.300,31.400,2.8662420
1966-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.350,31.480,2.7636595
1966-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.300,31.400,2.8662420
1966-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.380,31.610,2.4359380
1966-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.400,31.600,2.5316456
1966-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.450,31.580,2.7549082
1966-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.500,31.600,2.8481013
1966-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.650,31.550,3.4865293
1966-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.700,31.600,3.4810127
1966-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.750,31.620,3.5736875
1966-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.700,31.600,3.4810127
1966-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.850,31.650,3.7914692
1966-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.900,31.700,3.7854890
1966-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.880,31.750,3.5590551
1966-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.900,31.700,3.7854890
1966-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.920,31.850,3.3594976
1966-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.900,31.800,3.4591195
1967-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",32.900,31.880,3.1994981
1967-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.900,31.800,3.4591195
1967-02-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.000,32.080,2.8678304
1967-02-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",32.900,32.000,2.8125000
1967-03-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.000,32.180,2.5481666
1967-03-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.000,32.100,2.8037383
1967-04-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.100,32.280,2.5402726
1967-04-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.100,32.300,2.4767802
1967-05-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.100,32.350,2.3183926
1967-05-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.200,32.300,2.7863777
1967-06-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.300,32.380,2.8412600
1967-06-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.300,32.400,2.7777778
1967-07-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.400,32.450,2.9275809
1967-07-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.400,32.500,2.7692308
1967-08-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.500,32.650,2.6033691
1967-08-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.500,32.700,2.4464832
1967-09-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.600,32.750,2.5954198
1967-09-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.600,32.700,2.7522936
1967-10-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.700,32.850,2.5875190
1967-10-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.700,32.900,2.4316109
1967-11-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",33.900,32.880,3.1021898
1967-11-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.800,32.900,2.7355623
1967-12-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.000,32.920,3.2806804
1967-12-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",33.900,32.900,3.0395137
1968-01-01,"CUSR0000SA0      ","All items in U.S. city average, all urban consumers, seasonally adjusted",34.100,32.900,3.6474164
1968-01-01,"CUUR0000SA0      ","All items in U.S. city average, all urban consumers, not seasonally adjusted",34.100,32.900,3.6474164
